ID;Jour;Heure;Mode;Direction;Frequence;Motif_deplacement;Motif_dep_commentaires;Raison_plus_direct_plus_pratique;Raison_plus_agreable;Raison_moins_voiture;Raison_habitude;Raison_autre;Raison_autre_commentaire_libre;Sentiment_securite;Perception_risque_collision_pietons_cyclistes;Confort_rarement_gene_autres_usagers;Confort_lisibilite_positionnement;Perception_tensions;Cohabitation_agreable;Explication_ressenti_raison_1;Explication_ressenti_raison_2;Explication_ressenti_raison_3;Explication_ressenti_raison_4;Explication_ressenti_raison_5;Situations_evitement_axe;Evitement_quand;Evitement_pourquoi;Usagers_genants_cyclistes;Usagers_genants_livreurs_velo;Usagers_genants_pietons;Usagers_genants_trottinettes;Usagers_genants_voitures;Usagers_genants_camionnettes;Usagers_genants_autres;Usagers_genants_autres_commentaire_libre;Qualificatif_1;Qualificatif_2;Qualificatif_3;Genre;Age
C152;03/05/2025;11:05:00;cycliste;vers corbeau;moins souvent;activites/loisirs;NA;null;oui;oui;null;null;NA;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;plutot d'accord;NA;bon equilibre pietons cyclistes;amenagements bien adaptes;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;calme;circulation paisible;verdure;homme;NA
C153;03/05/2025;11:15:00;cycliste;vers gallia;toutes les semaines;autre;habitude;null;null;null;oui;null;NA;plutot d'accord;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;NA;cohabitation difficile entre les velos;vitesse cyclistes;vitesse livreurs a velo;probleme avec les voitures/camionnettes;non;NA;NA;null;null;null;null;null;null;null;NA;vigilance;prudence;anticipation;homme;NA
C154;03/05/2025;11:25:00;cycliste;sans reponse;tous les jours;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;tout a fait d'accord;plutot d'accord;NA;probleme avec les vehicule electrique (trotinettes,velos);absence de separation;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;NA;NA;femme;NA
C155;03/05/2025;11:30:00;cycliste;sans reponse;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;tout a fait d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;plutot d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;stressant;convivial;femme;NA
C156;03/05/2025;11:30:00;cycliste;vers gallia;tous les jours;travail/etudes;NA;oui;oui;null;null;null;NA;plutot d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;NA;probleme avec les voitures/camionnettes;NA;NA;NA;non;NA;NA;null;null;null;null;oui;oui;null;NA;NA;NA;NA;homme;NA
C157;03/05/2025;11:45:00;cycliste;vers corbeau;tous les jours;travail/etudes;NA;oui;null;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;NA;NA;homme;NA
C158;03/05/2025;12:00:00;cycliste;vers corbeau;moins souvent;activites/loisirs;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;pas du tout d'accord;tout a fait d'accord;NA;aux cyclistes de s'adapter;absence de separation;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;slalom;NA;NA;homme;NA
C159;03/05/2025;12:15:00;cycliste;sans reponse;toutes les semaines;activites/loisirs;NA;null;oui;oui;null;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;plutot d'accord;pas du tout d'accord;plutot d'accord;NA;absence de separation;NA;NA;NA;oui;marche de Noël;trop frequente;null;null;null;null;null;null;null;NA;plaisant;NA;NA;homme;NA
C160;03/05/2025;12:15:00;cycliste;vers gallia;tous les jours;activites/loisirs;NA;oui;oui;null;null;null;NA;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;NA;vitesse cyclistes;amenagements bien adaptes;NA;NA;non;NA;NA;null;oui;null;null;null;null;null;NA;plaisant;NA;NA;homme;NA
C161;03/05/2025;12:15:00;cycliste;vers corbeau;tous les jours;autre;enfants;oui;oui;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;NA;manque de civisme/de communication;NA;NA;NA;oui;weekend;NA;null;oui;null;oui;null;null;null;NA;agreable;NA;NA;homme;NA
C162;03/05/2025;12:15:00;cycliste;vers corbeau;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;tout a fait d'accord;tout a fait d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;plutot d'accord;NA;manque de signaletique;faire attention (cyclistes ou pietons);NA;NA;oui;weekend;NA;oui;null;oui;null;null;null;null;NA;agreable;NA;NA;femme;NA
C163;03/05/2025;12:30:00;cycliste;vers gallia;toutes les semaines;activites/loisirs;NA;null;null;null;null;oui;commerce;tout a fait d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;NA;manque d'attention pietons;manque de signaletique;NA;NA;oui;samedi;trop frequente;null;null;oui;null;null;null;null;NA;aleatoire;incertain;joli;femme;NA
C164;03/05/2025;12:50:00;cycliste;vers corbeau;tous les jours;activites/loisirs;NA;oui;null;null;null;null;NA;plutot d'accord;plutot d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;NA;trop de pietons;touristes ne comprennent pas l'espace;NA;NA;oui;meteo agreable;trop frequente;null;null;null;null;null;null;null;NA;attention necessaire;agreable;anticiper;femme;NA
C165;03/05/2025;13:00:00;cycliste;sans reponse;tous les jours;activites/loisirs;NA;oui;oui;null;null;null;NA;plutot pas d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;tout a fait d'accord;plutot pas d'accord;NA;comportement derangeant cyclistes;manque de signaletique;NA;NA;oui;marche de Noël;NA;null;null;oui;null;null;null;oui;touristes;bordelique;NA;NA;homme;NA
C166;03/05/2025;13:00:00;cycliste;vers gallia;toutes les semaines;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;NA;les pietons se sentent agresses;vitesse livreurs a velo;NA;NA;non;NA;NA;null;oui;null;null;null;null;null;NA;agreable;sûr;spatieux;homme;NA
C167;03/05/2025;13:10:00;cycliste;vers corbeau;tous les jours;travail/etudes;NA;oui;null;null;oui;null;NA;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;NA;faire attention (cyclistes ou pietons);NA;NA;NA;non;NA;NA;null;null;null;null;oui;oui;null;NA;stressant;paisible;courtois;homme;NA
C168;03/05/2025;13:20:00;cycliste;vers gallia;toutes les semaines;activites/loisirs;NA;oui;null;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;NA;vitesse cyclistes;manque de signaletique;NA;NA;non;NA;NA;null;null;oui;null;null;null;null;NA;touristique;attentif;NA;femme;NA
C169;03/05/2025;13:35:00;cycliste;vers corbeau;toutes les semaines;activites/loisirs;NA;oui;null;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;plutot pas d'accord;plutot d'accord;pas du tout d'accord;plutot d'accord;NA;bon equilibre pietons cyclistes;tout le monde se respecte;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;NA;NA;femme;NA
C170;03/05/2025;13:35:00;cycliste;vers gallia;tous les jours;travail/etudes;NA;oui;null;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot pas d'accord;plutot d'accord;tout a fait d'accord;plutot pas d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;desordonne;experimentale;homme;NA
C171;03/05/2025;13:40:00;cycliste;vers corbeau;tous les jours;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;plutot d'accord;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;NA;comportement derangeant cyclistes;bon equilibre pietons cyclistes;NA;NA;oui;marche de Noël;NA;null;null;oui;null;null;null;null;NA;agreable;vivant;NA;femme;NA
C172;03/05/2025;13:40:00;cycliste;vers corbeau;tous les jours;travail/etudes;NA;null;null;null;oui;null;NA;pas du tout d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;pas du tout d'accord;plutot pas d'accord;NA;peur de gêner les pietons;absence de separation;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;presse;balade;sourire;femme;NA
C173;03/05/2025;13:46:00;cycliste;vers gallia;premiere fois;promenade;NA;null;oui;null;null;oui;au hasard;tout a fait d'accord;pas du tout d'accord;plutot pas d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;NA;bon equilibre pietons cyclistes;espace assez large;NA;NA;non-concerne;NA;NA;null;null;null;null;null;null;null;NA;serein;fluide;lisse;femme;NA
C174;03/05/2025;13:50:00;cycliste;vers corbeau;toutes les semaines;promenade;NA;oui;null;null;null;oui;eviter centre ville;tout a fait d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;plutot pas d'accord;NA;trop de monde en general;absence de separation;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;gênant;angoissant;NA;homme;NA
C175;03/05/2025;14:05:00;cycliste;vers corbeau;tous les jours;travail/etudes;NA;oui;null;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;plutot pas d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;NA;espace assez large;bon equilibre pietons cyclistes;NA;NA;non;NA;NA;null;oui;null;oui;null;null;null;NA;agreable;ouvert;rapide;femme;NA
C176;03/05/2025;14:15:00;cycliste;vers corbeau;tous les jours;travail/etudes;NA;null;oui;null;null;null;NA;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;ne sait pas;tout a fait d'accord;plutot d'accord;NA;vitesse livreurs a velo;probleme avec les vehicule electrique (trotinettes,velos);NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;beau;NA;homme;NA
C177;03/05/2025;14:25:00;cycliste;vers corbeau;tous les jours;travail/etudes;NA;oui;null;null;null;null;NA;ne sait pas;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;NA;complique avec les enfants;NA;NA;NA;oui;quand il y a du monde;trop frequente;null;null;oui;null;null;null;null;NA;incroyable;convivial;NA;homme;NA
C178;03/05/2025;14:30:00;cycliste;vers gallia;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;pas du tout d'accord;plutot d'accord;NA;touristes ne comprennent pas l'espace;espace assez large;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;aere;convivial;femme;NA
C179;03/05/2025;14:40:00;cycliste;vers corbeau;toutes les semaines;activites/loisirs;NA;oui;oui;null;null;null;NA;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;plutot d'accord;tout a fait d'accord;plutot d'accord;NA;vitesse cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;apaise;NA;homme;NA
C180;03/05/2025;15:00:00;cycliste;vers corbeau;toutes les semaines;travail/etudes;NA;oui;oui;null;null;null;NA;plutot pas d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;tout a fait d'accord;tout a fait d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;oui;null;null;null;NA;agreable;prudent;attentif;femme;NA
C181;03/05/2025;15:10:00;cycliste;vers gallia;toutes les semaines;activites/loisirs;NA;oui;null;null;oui;null;NA;plutot d'accord;tout a fait d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;NA;vitesse cyclistes;touristes ne comprennent pas l'espace;manque d'attention pietons;les pietons se sentent agresses;non;NA;NA;null;oui;null;null;null;null;null;NA;agreable;fluide;beau;homme;NA
C182;03/05/2025;15:22:00;cycliste;vers gallia;tous les jours;promenade;NA;null;oui;null;null;null;NA;plutot pas d'accord;tout a fait d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;plutot d'accord;NA;vitesse cyclistes;conflits/tensions;absence de separation;NA;oui;je suis presse;NA;null;null;null;null;null;null;null;NA;agreable;trop peuple;NA;homme;NA
C183;03/05/2025;15:30:00;cycliste;vers corbeau;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;NA;touristes ne comprennent pas l'espace;NA;NA;NA;oui;entre 12h-14h;trop frequente;null;oui;null;null;null;null;null;NA;bon vivre;vigilant;NA;homme;NA
C184;03/05/2025;15:40:00;cycliste;vers corbeau;toutes les semaines;activites/loisirs;NA;oui;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;plutot d'accord;pas du tout d'accord;plutot d'accord;plutot pas d'accord;NA;comportement derangeant cyclistes;absence de separation;NA;NA;oui;soir;trop frequente;null;null;oui;oui;null;null;oui;motos;amusant;concentration;rapidite;homme;NA
C185;03/05/2025;15:40:00;cycliste;vers gallia;tous les jours;travail/etudes;NA;oui;oui;null;null;null;NA;tout a fait d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;plutot d'accord;tout a fait d'accord;NA;faire attention (cyclistes ou pietons);les pietons se sentent agresses;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;attention necessaire;tres variable;agreable;ne sait pas;NA
C186;03/05/2025;15:45:00;cycliste;vers corbeau;moins souvent;travail/etudes;NA;oui;oui;null;null;null;NA;plutot d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;plutot pas d'accord;NA;les pietons se sentent agresses;manque d'attention pietons;comportement derangeant cyclistes;NA;non;NA;NA;null;null;null;null;oui;null;null;NA;agreable;pas clair;peu attentif;femme;NA
C187;03/05/2025;15:45:00;cycliste;vers gallia;moins souvent;promenade;NA;oui;null;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;NA;absence de separation;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;attentif;complexite;NA;homme;NA
C188;03/05/2025;16:00:00;cycliste;vers gallia;toutes les semaines;activites/loisirs;NA;oui;null;null;null;null;NA;plutot d'accord;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;NA;manque de civisme/de communication;vitesse cyclistes;probleme avec les vehicule electrique (trotinettes,velos);NA;non;NA;NA;null;oui;null;oui;null;null;null;NA;content;NA;NA;homme;NA
C189;03/05/2025;16:00:00;cycliste;vers corbeau;toutes les semaines;travail/etudes;NA;null;oui;null;null;null;NA;plutot d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;NA;NA;NA;NA;NA;oui;NA;aime le paysage;null;null;null;null;null;null;null;NA;agreable;NA;NA;homme;NA
C190;03/05/2025;16:00:00;cycliste;vers corbeau;tous les jours;activites/loisirs;NA;null;null;oui;null;oui;travaux;tout a fait d'accord;pas du tout d'accord;plutot d'accord;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;NA;manque d'attention pietons;danger/peur;NA;NA;oui;manifestation;trop frequente;null;null;null;null;null;null;null;NA;rapide reflechit;large;encombre en h de pointe;homme;NA
C191;03/05/2025;16:15:00;cycliste;vers gallia;toutes les semaines;activites/loisirs;NA;null;null;null;null;oui;eviter centre ville;tout a fait d'accord;tout a fait d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;NA;trop de pietons;obstacles amenagement (arbres, bancs…);absence de separation;NA;oui;marche de Noël;trop frequente;null;null;null;null;null;null;null;NA;slalom;vigilant;confus;femme;NA
C192;03/05/2025;16:30:00;cycliste;vers gallia;toutes les semaines;activites/loisirs;NA;null;oui;oui;null;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;plutot pas d'accord;plutot d'accord;NA;faire attention (cyclistes ou pietons);NA;NA;NA;non;NA;NA;null;oui;null;null;null;null;oui;ceux sans lumieres;bien-être;securise;civilites;femme;NA
C193;03/05/2025;16:30:00;cycliste;vers corbeau;toutes les semaines;activites/loisirs;NA;oui;null;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;NA;faire attention (cyclistes ou pietons);manque d'attention pietons;probleme avec les vehicule electrique (trotinettes,velos);NA;oui;samedi;trop frequente;oui;oui;oui;oui;null;null;null;NA;agreable;vigilance;civilite;femme;NA
C194;03/05/2025;16:32:00;cycliste;vers gallia;moins souvent;activites/loisirs;NA;oui;null;null;oui;null;NA;plutot d'accord;plutot d'accord;plutot d'accord;plutot d'accord;ne sait pas;plutot d'accord;NA;aux cyclistes de s'adapter;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;progres;agreable;NA;homme;NA
C195;03/05/2025;16:35:00;cycliste;vers corbeau;toutes les semaines;activites/loisirs;NA;null;oui;oui;null;null;NA;tout a fait d'accord;plutot pas d'accord;pas du tout d'accord;tout a fait d'accord;plutot d'accord;tout a fait d'accord;NA;trop de monde en general;vitesse cyclistes;NA;NA;oui;marche de Noël;trop frequente;null;null;null;null;null;null;null;NA;agreable;aquatique;esthetique;homme;NA
C196;03/05/2025;16:40:00;cycliste;vers corbeau;toutes les semaines;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;NA;comportement derangeant cyclistes;conflits/tensions;NA;NA;oui;manifestation;NA;null;null;null;null;null;null;null;NA;grande reussite;apaise;superbe;homme;NA
C197;03/05/2025;16:45:00;cycliste;vers corbeau;moins souvent;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;NA;bon equilibre pietons cyclistes;tout le monde se respecte;faire attention (cyclistes ou pietons);NA;oui;quand il y a du monde;trop frequente;null;null;oui;null;null;null;null;NA;paisible;agreable;vigilance;homme;NA
C198;03/05/2025;16:45:00;cycliste;vers corbeau;toutes les semaines;promenade;NA;oui;null;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;tout a fait d'accord;NA;NA;NA;NA;NA;oui;marche de Noël;trop frequente;null;null;null;null;null;null;null;NA;bien;agreable;sympa;femme;NA
C199;03/05/2025;16:50:00;cycliste;vers corbeau;tous les jours;travail/etudes;NA;oui;null;oui;null;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;pas du tout d'accord;plutot pas d'accord;NA;probleme avec les voitures/camionnettes;absence de separation;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;plaisant;fonctionnel;large;homme;NA
C200;03/05/2025;17:00:00;cycliste;vers gallia;moins souvent;activites/loisirs;NA;oui;null;null;null;null;NA;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;NA;faire attention (cyclistes ou pietons);NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;rapide;NA;femme;NA
C201;03/05/2025;17:00:00;cycliste;vers gallia;toutes les semaines;activites/loisirs;NA;oui;oui;null;null;null;NA;plutot d'accord;tout a fait d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;pas du tout d'accord;NA;faire attention (cyclistes ou pietons);complique avec les enfants;absence de separation;NA;oui;weekend;trop de pietons;null;null;null;null;null;null;oui;velos motorises;difficile;lent;joli;homme;NA
